sep=;
Population size: 1000
Generation amount: 1000
Crossing probability: 0,7
Mutation probability: 0,1
Tournament parameter: 50


Deviation : 13515,0665436097
PopulationNumber;Best;Average;Worst
510;-535176,459302157;-558703,742986806;-599218,68637876
511;-534958,392762143;-558740,840190473;-600312,242242125
512;-535100,55522506;-558632,557224493;-601803,31713104
513;-534427,424592874;-559252,773958457;-602513,068765681
514;-534327,750297613;-559354,984565195;-601892,513034208
515;-534209,317811869;-558014,310279882;-600426,00391297
516;-533885,014647787;-557803,745646292;-600509,56435324
517;-534128,920689468;-557570,944906209;-601556,035885669
518;-533298,767785974;-557863,058426004;-601156,298937008
519;-532247,754374032;-557601,055583161;-598007,951109899
520;-532124,426567445;-557138,652514603;-601094,11273151
521;-532000,21013305;-556090,959304931;-598742,833996546
522;-531301,870879771;-555461,818087307;-599135,587895272
523;-531139,877046219;-554329,886983095;-596897,454439537
524;-530404,082081623;-554035,032333;-596261,966105934
525;-529891,566133198;-553656,660706154;-597115,721942109
526;-529606,167284048;-553670,014234802;-596742,220950141
527;-529505,711228918;-553417,960853575;-599379,013473366
528;-528883,014007374;-552264,995175453;-595149,193401827
529;-528912,365134455;-552724,39095202;-595034,573549806
530;-528391,970327397;-551790,795924064;-595533,068486611
531;-527821,173307869;-550788,393512229;-591104,677090038
532;-527200,505186049;-551032,742830374;-590488,456548185
533;-527578,032066251;-551024,04975825;-590590,246117311
534;-527123,51211186;-550837,101613706;-591856,828588071
535;-526097,079742891;-550237,052108761;-593501,987965508
536;-526121,597397444;-550032,403967744;-593956,33598361
537;-526010,079257807;-549220,615451366;-589849,393078517
538;-526162,902423093;-548366,510268071;-588811,676072014
539;-525758,746133555;-548180,41902195;-585110,213158098
540;-524874,418324556;-548460,954212965;-590566,653471898
541;-525005,546831597;-548034,970635181;-589147,388141116
542;-524698,82119544;-548098,748074926;-589709,556470977
543;-524522,904678857;-548361,02593874;-591943,045316204
544;-524025,743284986;-547857,802439133;-590392,993958098
545;-523978,856362905;-547076,396090874;-588632,961696508
546;-524047,912988097;-546828,143253931;-587961,30783217
547;-524133,490348142;-547006,781103001;-589016,488224752
548;-524248,768646698;-548044,445702662;-589623,798224756
549;-523824,258371698;-548011,083100428;-592251,056255981
550;-524523,29180706;-547050,611303963;-588788,054140479
551;-523831,229618653;-546824,168894876;-587767,526061221
552;-523794,144299329;-547051,256705093;-589530,065746813
553;-523511,712353547;-546673,448411769;-590079,894956054
554;-523379,058502903;-545748,647985235;-587595,204605204
555;-523003,386424108;-545482,408261725;-584696,325749721
556;-522815,704376765;-545554,476015335;-588153,686194773
557;-522655,008195121;-545970,517025572;-590495,243483765
558;-522425,931957306;-545401,601893012;-587522,924710835
559;-522256,651474224;-545208,55023448;-587347,647519785
560;-522686,977840017;-545567,702965408;-590006,97546146
561;-522757,471296985;-545616,328210833;-586901,06231891
562;-522763,931006305;-545802,528455027;-585448,653827966
563;-522554,987704769;-545901,985074559;-584712,671895991
564;-522642,233926501;-545738,016205653;-586758,485172626
565;-522201,478666174;-545527,276673412;-584920,245777089
566;-522281,007855819;-544908,920790464;-584058,688222558
567;-522045,9068172;-544581,459352796;-585373,513800965
568;-521993,194769686;-544972,216548525;-585816,879348325
569;-521584,867142441;-544169,901730454;-582300,269456394
570;-521020,38114081;-544208,801610179;-583513,541324582
571;-521275,727855898;-543961,836581388;-584653,861803796
572;-520822,288991334;-543292,058278912;-585997,835447566
573;-520652,577780626;-543334,061294118;-583071,769019629
574;-520279,825236677;-543433,253317217;-583835,443348715
575;-519846,19936357;-542840,935031556;-586078,070560821
576;-519748,004957345;-542361,56070995;-583275,489993363
577;-519472,927343708;-542311,208783545;-580311,886918186
578;-519458,566200698;-541651,900988552;-581650,396742307
579;-518751,976104139;-541982,712024657;-583239,840574556
580;-518499,721514383;-541731,442525047;-582677,417822437
581;-518667,393826046;-541465,984450204;-580496,375287615
582;-517730,44542627;-540714,14093866;-581288,597584839
583;-517694,15026954;-540519,271381938;-582757,072755728
584;-517533,224989257;-540516,721600328;-582784,287523178
585;-516880,213613124;-539574,821004206;-580451,59873386
586;-517213,117731497;-539386,430278721;-579333,077206065
587;-516589,594990632;-538945,46710015;-578840,662194323
588;-516509,780733537;-538641,263840419;-580753,905845948
589;-515911,949388425;-538250,910485046;-580526,742172586
590;-515727,079779035;-537741,358516205;-575658,236479495
591;-515332,581080863;-538089,330696514;-577773,867819108
592;-515482,554459975;-538168,792234516;-578293,252221613
593;-515231,891565381;-537988,264366288;-580574,148058598
594;-514591,641725511;-537429,324749637;-579776,329722697
595;-514713,811180721;-537716,115055118;-580114,377427708
596;-514018,38800804;-537538,043943071;-579702,375323683
597;-514466,057009266;-537578,152637425;-582266,905489913
598;-513473,431485946;-537307,201094331;-580073,903392056
599;-514190,86790209;-536910,246309194;-577884,393922978
600;-513958,767468005;-536709,520383442;-581629,014384557
601;-514399,276504427;-536326,963948552;-577606,183573657
602;-513903,742166954;-536811,367324104;-579864,288194093
603;-513799,530249535;-536975,407317564;-579698,239769727
604;-513976,651562839;-537127,301445099;-583768,751212987
605;-513375,615308184;-536919,75631737;-578513,303332554
606;-513108,202453939;-536630,461006998;-576421,983735573
607;-513157,749104978;-536378,853456191;-579279,154573913
608;-512954,082909747;-536313,792056917;-578895,131587242
609;-513082,104367001;-536290,515685734;-579721,867217721
610;-512536,951365948;-536013,207914265;-578354,464075519
611;-512404,404206158;-535654,916133682;-579615,542410448
612;-512878,079620904;-535457,731456832;-575347,100451476
613;-512461,939029816;-535492,497519653;-575420,447097234
614;-512937,839024749;-535328,392411644;-574804,34632397
615;-512324,005356702;-535522,018080925;-576458,204566816
616;-512044,262540556;-535773,951519331;-578548,413996575
617;-511357,665283763;-536048,227489043;-579895,054583803
618;-511790,85495272;-535474,936700842;-578365,25450266
619;-511519,648601767;-535346,820362786;-578361,148057147
620;-511486,924316604;-535007,687061133;-577687,061947487
621;-511303,7175834;-534549,568419128;-577110,929931729
622;-511498,012652586;-534558,09281977;-577936,068691759
623;-511678,977969116;-534507,036080178;-577407,39612145
624;-511235,354886976;-533879,73017198;-575123,005006902
625;-511114,426944694;-533630,087270061;-575647,907896871
626;-510287,04182642;-533507,422442322;-574959,580353454
627;-510797,086126635;-533131,215675129;-573971,21151666
628;-510199,349929263;-532808,397085163;-573884,500498881
629;-509867,645918802;-531920,01859723;-570129,762382005
630;-509191,477881503;-531943,458230158;-574857,883824208
631;-509817,295091238;-531871,882854548;-574993,907557269
632;-509339,545390129;-532883,424108304;-573444,955196094
633;-508615,93455989;-532632,326049514;-572958,042494558
634;-508193,282476265;-532929,892388768;-575734,068545376
635;-507579,483974962;-531441,949605126;-572585,942238406
636;-507236,669990638;-530169,690016454;-569975,433941829
637;-507117,311414748;-529473,599011644;-569024,142124128
638;-507115,613988858;-529235,254921211;-567455,719863027
639;-506634,50498743;-529092,418512935;-572403,204176722
640;-505853,252676265;-529112,417172674;-568762,425934105
641;-505516,593648888;-528200,190496313;-570697,011047425
642;-505555,028982624;-528014,164704393;-569389,495632819
643;-505346,106062389;-527667,35022993;-568979,732004562
644;-505218,589057723;-527222,943822981;-566364,001616052
645;-505331,714182923;-527585,59787681;-568153,009231341
646;-504509,785343061;-527488,834850848;-567663,817522017
647;-504361,102457355;-526858,476984187;-567399,485581111
648;-504956,493489511;-527123,644624014;-567500,583626416
649;-504863,626246895;-527378,671947615;-569274,766687409
650;-504866,639598539;-527605,003703235;-569244,436246556
651;-504163,657480923;-526619,614758819;-566965,543665674
652;-504165,469765736;-526599,55029493;-566030,568494665
653;-503921,314551375;-526522,166844723;-566724,918335625
654;-503456,801145335;-526071,89665552;-567126,698073395
655;-503208,158889854;-525617,664599131;-565530,574751963
656;-502768,096700717;-525664,926553029;-566476,111180651
657;-503009,528231299;-525341,448702573;-566346,822766061
658;-501923,388036485;-524945,193045751;-565079,843731137
659;-501504,238341233;-524802,465648358;-564513,798588229
660;-501057,94085934;-525321,221491321;-570493,631376783
661;-501393,472125225;-525161,547020805;-568528,785748077
662;-500610,327311651;-524657,002363993;-569756,897774955
663;-500523,14507252;-523694,834450966;-565905,699262405
664;-500336,595191639;-522929,946853318;-567903,004992832
665;-500177,291198537;-522706,010563828;-561745,899329891
666;-499572,488035489;-522364,955627951;-565446,277167986
667;-499786,283392339;-521701,48903707;-561493,223088652
668;-498793,739791761;-521443,229608781;-559658,569271815
669;-499009,57131054;-521532,785038307;-561461,583622497
670;-499219,99477294;-522098,2722732;-561600,636104774
671;-498947,052621173;-522605,138279756;-563047,111553378
672;-499243,616554052;-522500,58569693;-566479,83137296
673;-499260,089793788;-522440,893275446;-562890,418449223
674;-499609,955991787;-522279,07111686;-565579,846248513
675;-499610,227608739;-522404,97734153;-564618,831218233
676;-499495,475326779;-523043,770506135;-564544,857331102
677;-499428,619468838;-523279,531308728;-565237,381131686
678;-499572,667370566;-523655,794086374;-567037,944534064
679;-499082,330244535;-523812,583555075;-567634,820798211
680;-499030,253923499;-523827,378143221;-569477,056149651
681;-499019,876861875;-523467,325166395;-567608,25066892
682;-498776,389956593;-523188,486513283;-565449,168040984
683;-498291,166971012;-522158,769849333;-566561,508980339
684;-498125,029917402;-521706,466842877;-565280,841619621
685;-497731,764026963;-520811,874760969;-559494,870965112
686;-497113,282855197;-520225,218710565;-566015,254027144
687;-497294,311837939;-520105,472382547;-559880,967689706
688;-496674,930951641;-520411,19962532;-560696,828092234
689;-496604,256520451;-520017,793985892;-562105,004937365
690;-496574,966994813;-519658,105512096;-564366,443325546
691;-496275,887328935;-519276,09620284;-563035,173728859
692;-496093,20248237;-519277,866344605;-560530,603073039
693;-496424,088809966;-519116,040895724;-561758,536033946
694;-496342,801402071;-518931,907763503;-563730,600661808
695;-496381,789608499;-519422,285941385;-562278,476404111
696;-496413,560552379;-519628,49514395;-561475,891566037
697;-496411,235917363;-519161,940434915;-561695,496642962
698;-495797,928189843;-518911,458203861;-562544,334844802
699;-495910,475156372;-518753,830302004;-561700,225464869
700;-496126,62355018;-518272,527914741;-559010,709268987
701;-495594,403331758;-518250,956401605;-561950,014192967
702;-495523,252293633;-518184,96949706;-561246,380744021
703;-494579,90622359;-518459,364551098;-563814,036317677
704;-494499,15341651;-517973,297186601;-559639,747429583
705;-494162,124281621;-517752,782217048;-558182,060450718
706;-494764,599879986;-517428,936346847;-559223,182591362
707;-494520,158903667;-516898,56257159;-559026,616361949
708;-494707,798512243;-516595,061508667;-555985,742882328
709;-493805,138957229;-516642,042083073;-555768,103212525
710;-494300,832195623;-517014,262336328;-560571,458182137
711;-493887,13627796;-517105,257941409;-559144,841816021
712;-493904,035051662;-516367,679577535;-556297,34974696
713;-493466,320567213;-515736,578404085;-557923,258876383
714;-493071,858329809;-515361,465299233;-555185,18696528
715;-493231,826251134;-515205,31083849;-554204,100398223
716;-493103,402689559;-515172,72970024;-557643,32267985
717;-492902,861089165;-515102,200833184;-556383,19822901
718;-492500,793310807;-514409,563785656;-556322,796496504
719;-492340,376407887;-515139,741748726;-558138,148759026
720;-492741,583165105;-515511,803652467;-557499,409313396
721;-492477,816663057;-515689,892504966;-558470,203702552
722;-492618,637661894;-516085,547344011;-556599,400029227
723;-492052,536267957;-515998,758728748;-557688,281496584
724;-492155,719763683;-515848,541767081;-558994,472787296
725;-492744,321259914;-515772,570238941;-559154,881665841
726;-492357,417016259;-515652,90907818;-558319,864870456
727;-492600,41035277;-515880,198541333;-559678,897323958
728;-491699,227109824;-515750,644825201;-558170,598867292
729;-491459,526358409;-515124,953253052;-560694,399224565
730;-491690,487398454;-515021,269530383;-559004,338115022
731;-491591,90616336;-515155,285468073;-556235,325563398
732;-491109,271859344;-514900,643397729;-555147,515031697
733;-491143,102763582;-514353,713301693;-557524,989973848
734;-491303,939624457;-513801,203795232;-557032,572967694
735;-491074,966041802;-514126,734771922;-558135,944928602
736;-490679,904326691;-514156,704000251;-555305,663930285
737;-490515,80413965;-514386,636167389;-559293,733279397
738;-490205,455657997;-513810,983743055;-555149,128802207
739;-490286,594594829;-513072,969358092;-556499,36295748
740;-490207,372370529;-512810,212851909;-558246,392870786
741;-490470,225941462;-512389,663177674;-554812,034634074
742;-490102,941023831;-512339,962104411;-554660,341795247
743;-490456,609257396;-512168,402903957;-552502,250818141
744;-490489,980492996;-512114,755235704;-551603,763802872
745;-489930,888074322;-512254,121694379;-554036,538775864
746;-490133,83113428;-511751,34657653;-552279,228965645
747;-489738,046946637;-511958,412617394;-551218,118084051
748;-489549,629761323;-511628,376848972;-551183,664515987
749;-489625,961275441;-512237,299694114;-554586,978500169
750;-490104,043163129;-512021,856875931;-551587,968808934
751;-489328,026245439;-512180,233519533;-550960,817207887
752;-488666,951161297;-511315,342971096;-554100,628796898
753;-488704,859238963;-511273,378031436;-552585,992241963
754;-488560,930603505;-511166,174577132;-553378,624198171
755;-488042,01766152;-511264,665539905;-550948,652424017
756;-488596,570943077;-510909,190231025;-551952,398748711
757;-488607,758067601;-510916,997166839;-553161,074395749
758;-488753,85116663;-511130,914631039;-553160,63370051
759;-486998,719633383;-511497,344376295;-555763,603669216
760;-487837,153419775;-511040,245123815;-551334,784196587
761;-487668,655996544;-511091,32719803;-552750,856014177
762;-487549,950490477;-510897,89450346;-554436,252024817
763;-487562,58670991;-511108,854214677;-553387,866422897
764;-485861,602863674;-510631,716626808;-553718,000170357
765;-485974,272008011;-510287,015248324;-551596,965342541
766;-485459,540590521;-509734,993532816;-549989,49434847
767;-485505,833038393;-508986,223106475;-549559,152950687
768;-485405,359310828;-507958,491930358;-547712,594582362
769;-484569,057210822;-507329,531402748;-549570,726734577
770;-485011,155980027;-507253,587762092;-546823,046755602
771;-485375,490854088;-506957,995668908;-551456,870487384
772;-484982,030110637;-506882,451246099;-548222,360164093
773;-484439,022841335;-506772,558768288;-549483,855766575
774;-484877,571841196;-506848,171686745;-550553,083070723
775;-484459,969490722;-507168,886909895;-547318,647902277
776;-484279,183890827;-507593,875899174;-548160,580512117
777;-483883,979557621;-507601,915480098;-551232,085918072
778;-484068,97451406;-507344,481262405;-551168,168205423
779;-483152,555123323;-506862,333702512;-548004,306825648
780;-482801,585819598;-506261,816904914;-549192,641566356
781;-483041,730466403;-505624,137755459;-548606,476347085
782;-482942,67936298;-505174,05464283;-546108,589406691
783;-482985,002779653;-504874,998369122;-546053,375230694
784;-482396,340087755;-505678,08521911;-546320,627192892
785;-481952,244794201;-505616,983288823;-547702,693517708
786;-481922,899391159;-505345,918838881;-546973,354726973
787;-481730,031347872;-504856,899328408;-544127,169421402
788;-481833,772605329;-504662,692421176;-545389,250487536
789;-481298,935355868;-504644,378671946;-544302,028470364
790;-481411,278117223;-504139,234984571;-545350,390715169
791;-481285,766015508;-503418,781159015;-543926,501794498
792;-480800,50477888;-503290,553276069;-543970,203466058
793;-480872,214948719;-502967,810075593;-544730,55209406
794;-479912,468613634;-502382,791762108;-546221,324499299
795;-480301,384453565;-501932,418297573;-543031,765820518
796;-479660,826826317;-501725,592549705;-541426,211784289
797;-479720,675367638;-501613,623388341;-543639,971275609
798;-479822,730299325;-501285,033932908;-543346,672549724
799;-478725,896938688;-501598,700215805;-542154,397155577
800;-479380,420233782;-502011,062367687;-544980,508577374
801;-479189,574018977;-501688,657106732;-543983,489630147
802;-479007,273206688;-501585,414319949;-543545,509379855
803;-477957,703901361;-501797,033940511;-543753,016558323
804;-478268,13729536;-501118,52113937;-540659,045449069
805;-477944,423013474;-501252,268149015;-543899,177838566
806;-478264,052378177;-500843,701686782;-544633,693667223
807;-477321,481482572;-500528,984346474;-539701,354336073
808;-477443,4995782;-500699,015023427;-543078,488110953
809;-477762,170120003;-500065,802230792;-537084,814846367
810;-476938,975867992;-500122,150793086;-542262,011151932
811;-476995,358967624;-499677,667146721;-540147,383565314
812;-476964,681225348;-500065,049754272;-539154,437415188
813;-476960,920013275;-500199,583974656;-543197,915846152
814;-477348,131206017;-499868,428527898;-542892,895537964
815;-477157,781496631;-500464,231449406;-542141,636409244
816;-476659,673121636;-500475,088278809;-540415,144091873
817;-476719,165835088;-500182,738104001;-542255,571104719
818;-477065,079073283;-499790,69761396;-545313,717935706
819;-476768,130673188;-499911,439249887;-542931,858131343
820;-476850,414851111;-499518,75419379;-537579,402223306
821;-476631,818455992;-499501,642409752;-539049,840704764
822;-476527,52012752;-499473,70014578;-541267,947616447
823;-475634,264335156;-499180,244058554;-541117,394671211
824;-476250,576838183;-499227,650576819;-541605,142666758
825;-476281,58330131;-499571,077329505;-544373,84354396
826;-475914,163083142;-499501,978045654;-540715,234812479
827;-475612,184370905;-499028,120442461;-537983,475373561
828;-475030,555102247;-498239,998384616;-542661,884511106
829;-474979,615727608;-497449,138740606;-539190,164072243
830;-474751,594758547;-497239,237905363;-537456,156421623
831;-475213,488097898;-497167,980110768;-539538,53026416
832;-475120,24917391;-497214,213949984;-540354,121007268
833;-475109,863240923;-497915,196349126;-539655,190818088
834;-474637,586207649;-498025,183214034;-538551,476771627
835;-474897,653382704;-498713,186680932;-542198,246196227
836;-474904,737528349;-498461,551568785;-542252,364326343
837;-474434,411871055;-498210,051409962;-539754,248585032
838;-475036,52551883;-498448,520733176;-542365,169680863
839;-474779,143275078;-498847,492819433;-542521,707102193
840;-474746,271772577;-498579,164332703;-541708,986715704
841;-474838,392585059;-497950,555186544;-540007,128215342
842;-474601,06388615;-498035,751717255;-539549,078534495
843;-474376,352733667;-497549,401502252;-539906,932067859
844;-474176,09197316;-497057,988426034;-539190,901511506
845;-474064,659544194;-496676,042028464;-539205,775625021
846;-473429,398635872;-496315,279614356;-536625,562873302
847;-473707,192769139;-495897,094877267;-535958,579901496
848;-473367,758661635;-496009,096174696;-535005,775373156
849;-473404,090722706;-495519,660888174;-533430,759248307
850;-473313,635556214;-496042,881898101;-536932,556186822
851;-473337,707651492;-495376,500710863;-533460,123109477
852;-472448,273218301;-495591,842162864;-535110,062471153
853;-472368,425407951;-495119,660675476;-535493,394426576
854;-472486,135362677;-494731,522751485;-535026,78611687
855;-472526,507379374;-494541,688834057;-532733,671831478
856;-472259,751178867;-495022,647182005;-534584,131777927
857;-471842,501886467;-495363,037467323;-539082,603748079
858;-471892,253972175;-494985,641459146;-535313,615856111
859;-472187,107820074;-494730,781004213;-535060,254877019
860;-472022,89540394;-494347,449252127;-535438,387435185
861;-471817,774627072;-494402,25046911;-534910,330495736
862;-471851,263349272;-494080,07919399;-534317,220069565
863;-471925,696485521;-493683,386037867;-536701,241844872
864;-471457,504002493;-493405,139573583;-533377,009138586
865;-470740,146144453;-493777,264233044;-534564,18081741
866;-470872,086473346;-493458,091452423;-531973,017989267
867;-470893,580988449;-493929,184638437;-537057,302827807
868;-470528,50556882;-494019,072662183;-534149,092829464
869;-470325,968808051;-493307,423217609;-532319,40499729
870;-469981,211749949;-492634,484285635;-531229,009014084
871;-469971,801513114;-491619,213329744;-532201,299315715
872;-469847,38825548;-491487,733495622;-532542,27723002
873;-470029,689964454;-491438,603599593;-531644,217124983
874;-470019,645890932;-491565,69237303;-531193,517373867
875;-469413,222024138;-492502,908257439;-531753,285629776
876;-469362,744524542;-492489,626808993;-532930,05859681
877;-469580,716062959;-492495,358384411;-534365,380234174
878;-469177,457517656;-491562,552775581;-531751,721984973
879;-468862,519082678;-491221,619502454;-534114,821710011
880;-468801,920589068;-491197,183304791;-530172,591829202
881;-468671,081514959;-490680,00999296;-529234,858941654
882;-468591,448843963;-490077,937476736;-533880,554083447
883;-468449,707670069;-490142,937527554;-532675,622806008
884;-468010,004395599;-490499,178717443;-530333,81156191
885;-468267,109445244;-490592,986529823;-533978,235810344
886;-467829,703991414;-490771,638162777;-532663,448089328
887;-467361,177693323;-490494,289896362;-529288,396118836
888;-467192,198662566;-490587,060408276;-530427,011086456
889;-467071,340810998;-490545,167833717;-533232,046700653
890;-466973,444805014;-489851,504752296;-534427,337307763
891;-466709,819513283;-489031,368659305;-529686,263141993
892;-466167,198761728;-488517,052244438;-528455,68884488
893;-466611,005683487;-488415,194075202;-528614,0706781
894;-465545,800554266;-488161,609794781;-529445,778865405
895;-465750,996605456;-488029,551271809;-532627,966451864
896;-465584,834707941;-487642,181620373;-529719,676403789
897;-465594,630915309;-487786,683653136;-529671,455454409
898;-465275,972145217;-487299,191540284;-525035,638305861
899;-465675,230219519;-487121,205737082;-526793,571439809
900;-464969,537744108;-487060,674489361;-527872,589459414
901;-465211,269729109;-487641,940149785;-530246,817924978
902;-465008,88454366;-487753,770499487;-533532,583541808
903;-464242,524710788;-487907,5636098;-529613,918481578
904;-464667,762177586;-487528,600277462;-529312,108680041
905;-464695,572753179;-487137,750762245;-529479,15405039
906;-464723,395547024;-487139,582593216;-528355,834169638
907;-465501,617762064;-487664,815665365;-528943,84012089
908;-465488,34907374;-488297,138038613;-530501,347723937
909;-465626,022447081;-488665,609688415;-531860,016451753
910;-465310,3525575;-488770,384498032;-531322,369123995
911;-464915,392574121;-488618,729335008;-531621,542417322
912;-465102,100948044;-487858,613042698;-531238,589915901
913;-464771,800394328;-487427,583326915;-530310,586978338
914;-464658,07620317;-487009,60533134;-527348,656515442
915;-464727,586732467;-486474,915203536;-529149,219942567
916;-464827,015725784;-486534,641296382;-528013,017240545
917;-464626,47461929;-486633,098794636;-526560,376437453
918;-464928,163658831;-487298,520992109;-529470,557723006
919;-464946,622435921;-487693,164826712;-527788,781672686
920;-464865,563837066;-488166,694088751;-532204,34522467
921;-464906,094378324;-487862,649276812;-529543,435432805
922;-464980,718444752;-488526,143572064;-531428,924869192
923;-464658,074107458;-488630,087042485;-531628,743390635
924;-464868,384531608;-488657,962723615;-531519,992395001
925;-464957,583873754;-488567,250918251;-531068,056189965
926;-464486,040385995;-488420,970575687;-530328,241738656
927;-464661,496709557;-488437,170091133;-532515,174481628
928;-465062,278740182;-488876,603175167;-533015,548191096
929;-464914,888078725;-489002,075940976;-533295,13030213
930;-465357,76201796;-489561,65230347;-531425,293910967
931;-465191,820795181;-488532,666687821;-528423,552065804
932;-465197,930326414;-488496,415045741;-530255,348111019
933;-464856,47205348;-488436,301955948;-528417,789502842
934;-465427,178725464;-488500,070144745;-528102,780895528
935;-464997,048875447;-488721,75109652;-529230,528966922
936;-465901,543178369;-488571,384695339;-532373,198591883
937;-465518,051241699;-488879,87270309;-532140,868145299
938;-465158,092777028;-488978,084037476;-530426,000396839
939;-464955,223720038;-488492,030976712;-531325,322221809
940;-464928,159556438;-487705,601228636;-528098,253740947
941;-463922,470396979;-487568,328462434;-528003,576156348
942;-463428,349355291;-487269,101626014;-530650,360340737
943;-463583,125862406;-486297,358539012;-527793,393929008
944;-463568,60393929;-485372,351448779;-525846,37327446
945;-463583,538436407;-485244,722720488;-528021,584082085
946;-463732,17379139;-485756,042567346;-525703,829539426
947;-463549,079715427;-486050,932170881;-525609,822087136
948;-463711,989614457;-486314,481357054;-528355,590216134
949;-463620,422268349;-486327,364260431;-525514,812758015
950;-463060,754456492;-485900,55440702;-527549,629244789
951;-463347,012244202;-485778,834678276;-528033,567262209
952;-463637,187149467;-486480,275895025;-527641,435237734
953;-464331,208012637;-486880,745694275;-528309,832800118
954;-464188,164223125;-487305,923989244;-528471,737232003
955;-463856,286312185;-487663,48026762;-529317,98703678
956;-463694,522691478;-487257,794377831;-530178,023442421
957;-463361,875212925;-486539,886905822;-526292,065265118
958;-463334,136035954;-485639,595635611;-527805,495861705
959;-463537,132374894;-486181,681441159;-525080,26206628
960;-463734,404991763;-486427,131672738;-526861,053260511
961;-463429,095120345;-486849,071130779;-527202,672714338
962;-463035,323968998;-487020,987497326;-530324,530121226
963;-462995,373521447;-487738,993149062;-532402,743031722
964;-463210,880505014;-487297,060617587;-528624,794394776
965;-462908,148995171;-486882,962242933;-531675,432475587
966;-462391,551014787;-486642,09630864;-528471,13214358
967;-462768,699374763;-485843,959266307;-529113,398571936
968;-462036,396159709;-485125,582214287;-527210,073877816
969;-461654,439272564;-484578,189867932;-525009,44074686
970;-461081,499542636;-483941,541651656;-523967,381487587
971;-460943,209413841;-483615,978743248;-526497,204641484
972;-460916,947497087;-483692,557030489;-525713,035394994
973;-460993,661611335;-484000,354006811;-524457,359540901
974;-460360,375177001;-483562,940237129;-525998,668278441
975;-460604,337113503;-483433,176192373;-523513,83332534
976;-460525,58857505;-483029,272996625;-523654,456775715
977;-460100,514508742;-482897,842914121;-524386,498632
978;-460610,154939201;-482667,202803054;-525156,50231406
979;-460377,986877931;-483000,555271036;-524389,443667951
980;-459924,239112689;-482967,318085319;-522090,96032508
981;-459707,569441189;-483553,004838313;-525077,254918299
982;-459840,839393591;-483950,521237659;-526372,904546144
983;-460276,446307229;-484122,613356249;-524971,546202342
984;-460519,672983749;-483825,397315948;-525902,297470065
985;-460516,940086806;-483726,776723283;-527285,545265463
986;-460008,470292947;-483532,792649822;-525986,654385643
987;-459767,219941641;-482885,979469038;-524681,913815741
988;-459851,040241293;-482792,119211682;-524103,223016966
989;-459615,10576858;-482454,545589224;-524604,867126462
990;-459649,077357268;-482884,982147375;-522264,956755272
991;-459332,777399553;-483418,662052171;-523423,089039686
992;-459556,481318605;-483002,469630685;-524905,789339768
993;-460017,098613777;-483432,213404284;-528068,925049373
994;-459420,073349339;-483166,750892581;-526743,483434043
995;-459917,783157369;-482605,581277148;-524414,655572517
996;-459550,297463318;-482124,405212317;-521006,586168277
997;-459181,586764597;-481853,523345545;-523025,875408003
998;-459432,394766594;-481391,259010776;-520630,913903445
999;-458696,555655739;-481451,222558886;-520338,173194063
1000;-458609,383353788;-481581,605157439;-522637,987184501
